code	year	month	date	value	category	type
JTS00000000JOL	2010	M09	09/1/2010	2789	openings	level
JTS00000000JOL	2010	M10	10/1/2010	3021	openings	level
JTS00000000JOL	2010	M11	11/1/2010	3082	openings	level
JTS00000000JOL	2010	M12	12/1/2010	2891	openings	level
JTS00000000JOL	2011	M01	01/1/2011	2886	openings	level
JTS00000000JOL	2011	M02	02/1/2011	3034	openings	level
JTS00000000JOL	2011	M03	03/1/2011	3119	openings	level
JTS00000000JOL	2011	M04	04/1/2011	3084	openings	level
JTS00000000JOL	2011	M05	05/1/2011	3067	openings	level
JTS00000000JOL	2011	M06	06/1/2011	3218	openings	level
JTS00000000JOL	2011	M07	07/1/2011	3410	openings	level
JTS00000000JOL	2011	M08	08/1/2011	3205	openings	level
JTS00000000JOL	2011	M09	09/1/2011	3523	openings	level
JTS00000000JOL	2011	M10	10/1/2011	3420	openings	level
JTS00000000JOL	2011	M11	11/1/2011	3210	openings	level
JTS00000000JOL	2011	M12	12/1/2011	3538	openings	level
JTS00000000JOL	2012	M01	01/1/2012	3574	openings	level
JTS00000000JOL	2012	M02	02/1/2012	3509	openings	level
JTS00000000JOL	2012	M03	03/1/2012	3827	openings	level
JTS00000000JOL	2012	M04	04/1/2012	3617	openings	level
JTS00000000JOL	2012	M05	05/1/2012	3739	openings	level
JTS00000000JOL	2012	M06	06/1/2012	3830	openings	level
JTS00000000JOL	2012	M07	07/1/2012	3595	openings	level
JTS00000000JOL	2012	M08	08/1/2012	3699	openings	level
JTS00000000JOL	2012	M09	09/1/2012	3568	openings	level
JTS00000000JOL	2012	M10	10/1/2012	3745	openings	level
JTS00000000JOL	2012	M11	11/1/2012	3755	openings	level
JTS00000000JOL	2012	M12	12/1/2012	3646	openings	level
JTS00000000JOL	2013	M01	01/1/2013	3693	openings	level
JTS00000000JOL	2013	M02	02/1/2013	4015	openings	level
JTS00000000JOL	2013	M03	03/1/2013	3879	openings	level
JTS00000000JOL	2013	M04	04/1/2013	3824	openings	level
JTS00000000JOL	2013	M05	05/1/2013	3879	openings	level
JTS00000000JOL	2013	M06	06/1/2013	3971	openings	level
JTS00000000JOL	2013	M07	07/1/2013	3816	openings	level
JTS00000000JOL	2013	M08	08/1/2013	3925	openings	level
JTS00000000JOL	2013	M09	09/1/2013	3948	openings	level
JTS00000000JOL	2013	M10	10/1/2013	3996	openings	level
JTS00000000JOL	2013	M11	11/1/2013	4126	openings	level
JTS00000000JOL	2013	M12	12/1/2013	3914	openings	level
JTS00000000JOL	2014	M01	01/1/2014	3874	openings	level
JTS00000000JOL	2014	M02	02/1/2014	4125	openings	level
JTS00000000JOL	2014	M03	03/1/2014	4166	openings	level
JTS00000000JOL	2014	M04	04/1/2014	4464	openings	level
JTS00000000JOL	2014	M05	05/1/2014	4635	openings	level
JTS00000000JOR	2000	M12	12/1/2000	3.6	openings	rate
JTS00000000JOR	2001	M01	01/1/2001	3.8	openings	rate
JTS00000000JOR	2001	M02	02/1/2001	3.4	openings	rate
JTS00000000JOR	2001	M03	03/1/2001	3.4	openings	rate
JTS00000000JOR	2001	M04	04/1/2001	3.4	openings	rate
JTS00000000JOR	2001	M05	05/1/2001	3.2	openings	rate
JTS00000000JOR	2001	M06	06/1/2001	3.1	openings	rate
JTS00000000JOR	2001	M07	07/1/2001	3.2	openings	rate
JTS00000000JOR	2001	M08	08/1/2001	3	openings	rate
JTS00000000JOR	2001	M09	09/1/2001	2.9	openings	rate
JTS00000000JOR	2001	M10	10/1/2001	2.7	openings	rate
JTS00000000JOR	2001	M11	11/1/2001	2.6	openings	rate
JTS00000000JOR	2001	M12	12/1/2001	2.7	openings	rate
JTS00000000JOR	2002	M01	01/1/2002	2.7	openings	rate
JTS00000000JOR	2002	M02	02/1/2002	2.5	openings	rate
JTS00000000JOR	2002	M03	03/1/2002	2.7	openings	rate
JTS00000000JOR	2002	M04	04/1/2002	2.5	openings	rate
JTS00000000JOR	2002	M05	05/1/2002	2.6	openings	rate
JTS00000000JOR	2002	M06	06/1/2002	2.5	openings	rate
JTS00000000JOR	2002	M07	07/1/2002	2.5	openings	rate
JTS00000000JOR	2002	M08	08/1/2002	2.6	openings	rate
JTS00000000JOR	2002	M09	09/1/2002	2.5	openings	rate
JTS00000000JOR	2002	M10	10/1/2002	2.6	openings	rate
JTS00000000JOR	2002	M11	11/1/2002	2.7	openings	rate
JTS00000000JOR	2002	M12	12/1/2002	2.3	openings	rate
JTS00000000JOR	2003	M01	01/1/2003	2.7	openings	rate
JTS00000000JOR	2003	M02	02/1/2003	2.5	openings	rate
JTS00000000JOR	2003	M03	03/1/2003	2.3	openings	rate
JTS00000000JOR	2003	M04	04/1/2003	2.4	openings	rate
JTS00000000JOR	2003	M05	05/1/2003	2.4	openings	rate
JTS00000000JOR	2003	M06	06/1/2003	2.5	openings	rate
JTS00000000JOR	2003	M07	07/1/2003	2.4	openings	rate
JTS00000000JOR	2003	M08	08/1/2003	2.4	openings	rate
JTS00000000JOR	2003	M09	09/1/2003	2.3	openings	rate
JTS00000000JOR	2003	M10	10/1/2003	2.4	openings	rate
JTS00000000JOR	2003	M11	11/1/2003	2.5	openings	rate
JTS00000000JOR	2003	M12	12/1/2003	2.5	openings	rate
JTS00000000JOR	2004	M01	01/1/2004	2.5	openings	rate
JTS00000000JOR	2004	M02	02/1/2004	2.6	openings	rate
JTS00000000JOR	2004	M03	03/1/2004	2.5	openings	rate
JTS00000000JOR	2004	M04	04/1/2004	2.6	openings	rate
JTS00000000JOR	2004	M05	05/1/2004	2.7	openings	rate
JTS00000000JOR	2004	M06	06/1/2004	2.5	openings	rate
JTS00000000JOR	2004	M07	07/1/2004	2.8	openings	rate
JTS00000000JOR	2004	M08	08/1/2004	2.6	openings	rate
JTS00000000JOR	2004	M09	09/1/2004	2.7	openings	rate
JTS00000000JOR	2004	M10	10/1/2004	2.8	openings	rate
JTS00000000JOR	2004	M11	11/1/2004	2.5	openings	rate
JTS00000000JOR	2004	M12	12/1/2004	2.8	openings	rate
JTS00000000JOR	2005	M01	01/1/2005	2.6	openings	rate
JTS00000000JOR	2005	M02	02/1/2005	2.8	openings	rate
JTS00000000JOR	2005	M03	03/1/2005	2.8	openings	rate
JTS00000000JOR	2005	M04	04/1/2005	3	openings	rate
JTS00000000JOR	2005	M05	05/1/2005	2.8	openings	rate
JTS00000000JOR	2005	M06	06/1/2005	2.9	openings	rate
JTS00000000JOR	2005	M07	07/1/2005	3	openings	rate
JTS00000000JOR	2005	M08	08/1/2005	2.9	openings	rate
JTS00000000JOR	2005	M09	09/1/2005	3	openings	rate
JTS00000000JOR	2005	M10	10/1/2005	3	openings	rate
JTS00000000JOR	2005	M11	11/1/2005	3.1	openings	rate
JTS00000000JOR	2005	M12	12/1/2005	3	openings	rate
JTS00000000JOR	2006	M01	01/1/2006	3.1	openings	rate
JTS00000000JOR	2006	M02	02/1/2006	3.1	openings	rate
JTS00000000JOR	2006	M03	03/1/2006	3.2	openings	rate
JTS00000000JOR	2006	M04	04/1/2006	3.2	openings	rate
JTS00000000JOR	2006	M05	05/1/2006	3.2	openings	rate
JTS00000000JOR	2006	M06	06/1/2006	3.1	openings	rate
JTS00000000JOR	2006	M07	07/1/2006	2.9	openings	rate
JTS00000000JOR	2006	M08	08/1/2006	3.1	openings	rate
JTS00000000JOR	2006	M09	09/1/2006	3.2	openings	rate
JTS00000000JOR	2006	M10	10/1/2006	3.2	openings	rate
JTS00000000JOR	2006	M11	11/1/2006	3.3	openings	rate
JTS00000000JOR	2006	M12	12/1/2006	3.2	openings	rate
JTS00000000JOR	2007	M01	01/1/2007	3.2	openings	rate
JTS00000000JOR	2007	M02	02/1/2007	3.2	openings	rate
JTS00000000JOR	2007	M03	03/1/2007	3.3	openings	rate
JTS00000000JOR	2007	M04	04/1/2007	3.2	openings	rate
JTS00000000JOR	2007	M05	05/1/2007	3.2	openings	rate
JTS00000000JOR	2007	M06	06/1/2007	3.3	openings	rate
JTS00000000JOR	2007	M07	07/1/2007	3.1	openings	rate
JTS00000000JOR	2007	M08	08/1/2007	3.2	openings	rate
JTS00000000JOR	2007	M09	09/1/2007	3.1	openings	rate
JTS00000000JOR	2007	M10	10/1/2007	3	openings	rate
JTS00000000JOR	2007	M11	11/1/2007	3	openings	rate
JTS00000000JOR	2007	M12	12/1/2007	3	openings	rate
JTS00000000JOR	2008	M01	01/1/2008	3	openings	rate
JTS00000000JOR	2008	M02	02/1/2008	2.8	openings	rate
JTS00000000JOR	2008	M03	03/1/2008	2.8	openings	rate
JTS00000000JOR	2008	M04	04/1/2008	2.7	openings	rate
JTS00000000JOR	2008	M05	05/1/2008	2.8	openings	rate
JTS00000000JOR	2008	M06	06/1/2008	2.6	openings	rate
JTS00000000JOR	2008	M07	07/1/2008	2.7	openings	rate
JTS00000000JOR	2008	M08	08/1/2008	2.5	openings	rate
JTS00000000JOR	2008	M09	09/1/2008	2.3	openings	rate
JTS00000000JOR	2008	M10	10/1/2008	2.3	openings	rate
JTS00000000JOR	2008	M11	11/1/2008	2.2	openings	rate
JTS00000000JOR	2008	M12	12/1/2008	2.2	openings	rate
JTS00000000JOR	2009	M01	01/1/2009	2	openings	rate
JTS00000000JOR	2009	M02	02/1/2009	2.1	openings	rate
JTS00000000JOR	2009	M03	03/1/2009	1.8	openings	rate
JTS00000000JOR	2009	M04	04/1/2009	1.7	openings	rate
JTS00000000JOR	2009	M05	05/1/2009	1.8	openings	rate
JTS00000000JOR	2009	M06	06/1/2009	1.8	openings	rate
JTS00000000JOR	2009	M07	07/1/2009	1.6	openings	rate
JTS00000000JOR	2009	M08	08/1/2009	1.7	openings	rate
JTS00000000JOR	2009	M09	09/1/2009	1.8	openings	rate
JTS00000000JOR	2009	M10	10/1/2009	1.8	openings	rate
JTS00000000JOR	2009	M11	11/1/2009	1.8	openings	rate
JTS00000000JOR	2009	M12	12/1/2009	1.9	openings	rate
JTS00000000JOR	2010	M01	01/1/2010	2	openings	rate
JTS00000000JOR	2010	M02	02/1/2010	1.9	openings	rate
JTS00000000JOR	2010	M03	03/1/2010	2	openings	rate
JTS00000000JOR	2010	M04	04/1/2010	2.3	openings	rate
JTS00000000JOR	2010	M05	05/1/2010	2.2	openings	rate
JTS00000000JOR	2010	M06	06/1/2010	2.1	openings	rate
JTS00000000JOR	2010	M07	07/1/2010	2.2	openings	rate
JTS00000000JOR	2010	M08	08/1/2010	2.2	openings	rate
JTS00000000JOR	2010	M09	09/1/2010	2.1	openings	rate
JTS00000000JOR	2010	M10	10/1/2010	2.3	openings	rate
JTS00000000JOR	2010	M11	11/1/2010	2.3	openings	rate
JTS00000000JOR	2010	M12	12/1/2010	2.2	openings	rate
JTS00000000JOR	2011	M01	01/1/2011	2.2	openings	rate
JTS00000000JOR	2011	M02	02/1/2011	2.3	openings	rate
JTS00000000JOR	2011	M03	03/1/2011	2.3	openings	rate
JTS00000000JOR	2011	M04	04/1/2011	2.3	openings	rate
JTS00000000JOR	2011	M05	05/1/2011	2.3	openings	rate
JTS00000000JOR	2011	M06	06/1/2011	2.4	openings	rate
JTS00000000JOR	2011	M07	07/1/2011	2.5	openings	rate
JTS00000000JOR	2011	M08	08/1/2011	2.4	openings	rate
JTS00000000JOR	2011	M09	09/1/2011	2.6	openings	rate
JTS00000000JOR	2011	M10	10/1/2011	2.5	openings	rate
JTS00000000JOR	2011	M11	11/1/2011	2.4	openings	rate
JTS00000000JOR	2011	M12	12/1/2011	2.6	openings	rate
JTS00000000JOR	2012	M01	01/1/2012	2.6	openings	rate
JTS00000000JOR	2012	M02	02/1/2012	2.6	openings	rate
JTS00000000JOR	2012	M03	03/1/2012	2.8	openings	rate
JTS00000000JOR	2012	M04	04/1/2012	2.6	openings	rate
JTS00000000JOR	2012	M05	05/1/2012	2.7	openings	rate
JTS00000000JOR	2012	M06	06/1/2012	2.8	openings	rate
JTS00000000JOR	2012	M07	07/1/2012	2.6	openings	rate
JTS00000000JOR	2012	M08	08/1/2012	2.7	openings	rate
JTS00000000JOR	2012	M09	09/1/2012	2.6	openings	rate
JTS00000000JOR	2012	M10	10/1/2012	2.7	openings	rate
JTS00000000JOR	2012	M11	11/1/2012	2.7	openings	rate
JTS00000000JOR	2012	M12	12/1/2012	2.6	openings	rate
JTS00000000JOR	2013	M01	01/1/2013	2.7	openings	rate
JTS00000000JOR	2013	M02	02/1/2013	2.9	openings	rate
JTS00000000JOR	2013	M03	03/1/2013	2.8	openings	rate
JTS00000000JOR	2013	M04	04/1/2013	2.7	openings	rate
JTS00000000JOR	2013	M05	05/1/2013	2.8	openings	rate
JTS00000000JOR	2013	M06	06/1/2013	2.8	openings	rate
JTS00000000JOR	2013	M07	07/1/2013	2.7	openings	rate
JTS00000000JOR	2013	M08	08/1/2013	2.8	openings	rate
JTS00000000JOR	2013	M09	09/1/2013	2.8	openings	rate
JTS00000000JOR	2013	M10	10/1/2013	2.8	openings	rate
JTS00000000JOR	2013	M11	11/1/2013	2.9	openings	rate
JTS00000000JOR	2013	M12	12/1/2013	2.8	openings	rate
JTS00000000JOR	2014	M01	01/1/2014	2.7	openings	rate
JTS00000000JOR	2014	M02	02/1/2014	2.9	openings	rate
JTS00000000JOR	2014	M03	03/1/2014	2.9	openings	rate
JTS00000000JOR	2014	M04	04/1/2014	3.1	openings	rate
JTS00000000JOR	2014	M05	05/1/2014	3.2	openings	rate
JTS00000000LDL	2000	M12	12/1/2000	1879	layoffs	level
JTS00000000LDL	2001	M01	01/1/2001	2109	layoffs	level
JTS00000000LDL	2001	M02	02/1/2001	1800	layoffs	level
JTS00000000LDL	2001	M03	03/1/2001	2134	layoffs	level
JTS00000000LDL	2001	M04	04/1/2001	1929	layoffs	level
JTS00000000LDL	2001	M05	05/1/2001	2007	layoffs	level
JTS00000000LDL	2001	M06	06/1/2001	1924	layoffs	level
JTS00000000LDL	2001	M07	07/1/2001	1941	layoffs	level
JTS00000000LDL	2001	M08	08/1/2001	1878	layoffs	level
JTS00000000LDL	2001	M09	09/1/2001	2056	layoffs	level
JTS00000000LDL	2001	M10	10/1/2001	2222	layoffs	level
JTS00000000LDL	2001	M11	11/1/2001	2120	layoffs	level
JTS00000000LDL	2001	M12	12/1/2001	1881	layoffs	level
JTS00000000LDL	2002	M01	01/1/2002	1840	layoffs	level
JTS00000000LDL	2002	M02	02/1/2002	1970	layoffs	level
JTS00000000LDL	2002	M03	03/1/2002	1765	layoffs	level
JTS00000000LDL	2002	M04	04/1/2002	1900	layoffs	level
JTS00000000LDL	2002	M05	05/1/2002	1931	layoffs	level
JTS00000000LDL	2002	M06	06/1/2002	1850	layoffs	level
JTS00000000LDL	2002	M07	07/1/2002	1990	layoffs	level
JTS00000000LDL	2002	M08	08/1/2002	1856	layoffs	level
JTS00000000LDL	2002	M09	09/1/2002	1888	layoffs	level
JTS00000000LDL	2002	M10	10/1/2002	1847	layoffs	level
JTS00000000LDL	2002	M11	11/1/2002	1912	layoffs	level
JTS00000000LDL	2002	M12	12/1/2002	1986	layoffs	level
JTS00000000LDL	2003	M01	01/1/2003	1980	layoffs	level
JTS00000000LDL	2003	M02	02/1/2003	1950	layoffs	level
JTS00000000LDL	2003	M03	03/1/2003	1868	layoffs	level
JTS00000000LDL	2003	M04	04/1/2003	2023	layoffs	level
JTS00000000LDL	2003	M05	05/1/2003	1977	layoffs	level
JTS00000000LDL	2003	M06	06/1/2003	2136	layoffs	level
JTS00000000LDL	2003	M07	07/1/2003	2053	layoffs	level
JTS00000000LDL	2003	M08	08/1/2003	1979	layoffs	level
JTS00000000LDL	2003	M09	09/1/2003	1893	layoffs	level
JTS00000000LDL	2003	M10	10/1/2003	1889	layoffs	level
JTS00000000LDL	2003	M11	11/1/2003	1812	layoffs	level
JTS00000000LDL	2003	M12	12/1/2003	1951	layoffs	level
JTS00000000LDL	2004	M01	01/1/2004	1913	layoffs	level
JTS00000000LDL	2004	M02	02/1/2004	1838	layoffs	level
JTS00000000LDL	2004	M03	03/1/2004	1889	layoffs	level
JTS00000000LDL	2004	M04	04/1/2004	1911	layoffs	level
JTS00000000LDL	2004	M05	05/1/2004	1858	layoffs	level
JTS00000000LDL	2004	M06	06/1/2004	1880	layoffs	level
JTS00000000LDL	2004	M07	07/1/2004	1819	layoffs	level
JTS00000000LDL	2004	M08	08/1/2004	1954	layoffs	level
JTS00000000LDL	2004	M09	09/1/2004	1829	layoffs	level
JTS00000000LDL	2004	M10	10/1/2004	1794	layoffs	level
JTS00000000LDL	2004	M11	11/1/2004	1954	layoffs	level
JTS00000000LDL	2004	M12	12/1/2004	1973	layoffs	level
JTS00000000LDL	2005	M01	01/1/2005	1913	layoffs	level
JTS00000000LDL	2005	M02	02/1/2005	1909	layoffs	level
JTS00000000LDL	2005	M03	03/1/2005	1958	layoffs	level
JTS00000000LDL	2005	M04	04/1/2005	1884	layoffs	level
JTS00000000LDL	2005	M05	05/1/2005	1911	layoffs	level
JTS00000000LDL	2005	M06	06/1/2005	1967	layoffs	level
JTS00000000LDL	2005	M07	07/1/2005	1862	layoffs	level
JTS00000000LDL	2005	M08	08/1/2005	1878	layoffs	level
JTS00000000LDL	2005	M09	09/1/2005	1902	layoffs	level
JTS00000000LDL	2005	M10	10/1/2005	1717	layoffs	level
JTS00000000LDL	2005	M11	11/1/2005	1639	layoffs	level
JTS00000000LDL	2005	M12	12/1/2005	1735	layoffs	level
JTS00000000LDL	2006	M01	01/1/2006	1719	layoffs	level
JTS00000000LDL	2006	M02	02/1/2006	1721	layoffs	level
JTS00000000LDL	2006	M03	03/1/2006	1630	layoffs	level
JTS00000000LDL	2006	M04	04/1/2006	1743	layoffs	level
JTS00000000LDL	2006	M05	05/1/2006	1933	layoffs	level
JTS00000000LDL	2006	M06	06/1/2006	1674	layoffs	level
JTS00000000LDL	2006	M07	07/1/2006	1767	layoffs	level
JTS00000000LDL	2006	M08	08/1/2006	1627	layoffs	level
JTS00000000LDL	2006	M09	09/1/2006	1741	layoffs	level
JTS00000000LDL	2006	M10	10/1/2006	1770	layoffs	level
JTS00000000LDL	2006	M11	11/1/2006	1826	layoffs	level
JTS00000000LDL	2006	M12	12/1/2006	1724	layoffs	level
JTS00000000LDL	2007	M01	01/1/2007	1681	layoffs	level
JTS00000000LDL	2007	M02	02/1/2007	1762	layoffs	level
JTS00000000LDL	2007	M03	03/1/2007	1787	layoffs	level
JTS00000000LDL	2007	M04	04/1/2007	1856	layoffs	level
JTS00000000LDL	2007	M05	05/1/2007	1725	layoffs	level
JTS00000000LDL	2007	M06	06/1/2007	1830	layoffs	level
JTS00000000LDL	2007	M07	07/1/2007	1797	layoffs	level
JTS00000000LDL	2007	M08	08/1/2007	1841	layoffs	level
JTS00000000LDL	2007	M09	09/1/2007	2071	layoffs	level
JTS00000000LDL	2007	M10	10/1/2007	1911	layoffs	level
JTS00000000LDL	2007	M11	11/1/2007	1924	layoffs	level
JTS00000000LDL	2007	M12	12/1/2007	1794	layoffs	level
JTS00000000LDL	2008	M01	01/1/2008	1823	layoffs	level
JTS00000000LDL	2008	M02	02/1/2008	1875	layoffs	level
JTS00000000LDL	2008	M03	03/1/2008	1842	layoffs	level
JTS00000000LDL	2008	M04	04/1/2008	1854	layoffs	level
JTS00000000LDL	2008	M05	05/1/2008	1813	layoffs	level
JTS00000000LDL	2008	M06	06/1/2008	2021	layoffs	level
JTS00000000LDL	2008	M07	07/1/2008	1906	layoffs	level
JTS00000000LDL	2008	M08	08/1/2008	2137	layoffs	level
JTS00000000LDL	2008	M09	09/1/2008	1960	layoffs	level
JTS00000000LDL	2008	M10	10/1/2008	2126	layoffs	level
JTS00000000LDL	2008	M11	11/1/2008	2187	layoffs	level
JTS00000000LDL	2008	M12	12/1/2008	2407	layoffs	level
JTS00000000LDL	2009	M01	01/1/2009	2502	layoffs	level
JTS00000000LDL	2009	M02	02/1/2009	2468	layoffs	level
JTS00000000LDL	2009	M03	03/1/2009	2442	layoffs	level
JTS00000000LDL	2009	M04	04/1/2009	2592	layoffs	level
JTS00000000LDL	2009	M05	05/1/2009	2118	layoffs	level
JTS00000000LDL	2009	M06	06/1/2009	2123	layoffs	level
JTS00000000LDL	2009	M07	07/1/2009	2237	layoffs	level
JTS00000000LDL	2009	M08	08/1/2009	2063	layoffs	level
JTS00000000LDL	2009	M09	09/1/2009	2095	layoffs	level
JTS00000000LDL	2009	M10	10/1/2009	1972	layoffs	level
JTS00000000LDL	2009	M11	11/1/2009	1863	layoffs	level
JTS00000000LDL	2009	M12	12/1/2009	1981	layoffs	level
JTS00000000LDL	2010	M01	01/1/2010	1871	layoffs	level
JTS00000000LDL	2010	M02	02/1/2010	1790	layoffs	level
JTS00000000LDL	2010	M03	03/1/2010	1861	layoffs	level
JTS00000000LDL	2010	M04	04/1/2010	1677	layoffs	level
JTS00000000LDL	2010	M05	05/1/2010	1754	layoffs	level
JTS00000000LDL	2010	M06	06/1/2010	1996	layoffs	level
JTS00000000LDL	2010	M07	07/1/2010	2067	layoffs	level
JTS00000000LDL	2010	M08	08/1/2010	1761	layoffs	level
JTS00000000LDL	2010	M09	09/1/2010	1785	layoffs	level
JTS00000000LDL	2010	M10	10/1/2010	1661	layoffs	level
JTS00000000LDL	2010	M11	11/1/2010	1772	layoffs	level
JTS00000000LDL	2010	M12	12/1/2010	1778	layoffs	level
JTS00000000LDL	2011	M01	01/1/2011	1685	layoffs	level
JTS00000000LDL	2011	M02	02/1/2011	1650	layoffs	level
JTS00000000LDL	2011	M03	03/1/2011	1716	layoffs	level
JTS00000000LDL	2011	M04	04/1/2011	1673	layoffs	level
JTS00000000LDL	2011	M05	05/1/2011	1694	layoffs	level
JTS00000000LDL	2011	M06	06/1/2011	1849	layoffs	level
JTS00000000LDL	2011	M07	07/1/2011	1749	layoffs	level
JTS00000000LDL	2011	M08	08/1/2011	1719	layoffs	level
JTS00000000LDL	2011	M09	09/1/2011	1766	layoffs	level
JTS00000000LDL	2011	M10	10/1/2011	1747	layoffs	level
JTS00000000LDL	2011	M11	11/1/2011	1770	layoffs	level
JTS00000000LDL	2011	M12	12/1/2011	1717	layoffs	level
JTS00000000LDL	2012	M01	01/1/2012	1654	layoffs	level
JTS00000000LDL	2012	M02	02/1/2012	1772	layoffs	level
JTS00000000LDL	2012	M03	03/1/2012	1666	layoffs	level
JTS00000000LDL	2012	M04	04/1/2012	1828	layoffs	level
JTS00000000LDL	2012	M05	05/1/2012	1859	layoffs	level
JTS00000000LDL	2012	M06	06/1/2012	1778	layoffs	level
JTS00000000LDL	2012	M07	07/1/2012	1628	layoffs	level
JTS00000000LDL	2012	M08	08/1/2012	1896	layoffs	level
JTS00000000LDL	2012	M09	09/1/2012	1771	layoffs	level
JTS00000000LDL	2012	M10	10/1/2012	1760	layoffs	level
JTS00000000LDL	2012	M11	11/1/2012	1771	layoffs	level
JTS00000000LDL	2012	M12	12/1/2012	1596	layoffs	level
JTS00000000LDL	2013	M01	01/1/2013	1578	layoffs	level
JTS00000000LDL	2013	M02	02/1/2013	1618	layoffs	level
JTS00000000LDL	2013	M03	03/1/2013	1755	layoffs	level
JTS00000000LDL	2013	M04	04/1/2013	1700	layoffs	level
JTS00000000LDL	2013	M05	05/1/2013	1783	layoffs	level
JTS00000000LDL	2013	M06	06/1/2013	1662	layoffs	level
JTS00000000LDL	2013	M07	07/1/2013	1666	layoffs	level
JTS00000000LDL	2013	M08	08/1/2013	1701	layoffs	level
JTS00000000LDL	2013	M09	09/1/2013	1783	layoffs	level
JTS00000000LDL	2013	M10	10/1/2013	1547	layoffs	level
JTS00000000LDL	2013	M11	11/1/2013	1511	layoffs	level
JTS00000000LDL	2013	M12	12/1/2013	1702	layoffs	level
JTS00000000LDL	2014	M01	01/1/2014	1703	layoffs	level
JTS00000000LDL	2014	M02	02/1/2014	1596	layoffs	level
JTS00000000LDL	2014	M03	03/1/2014	1638	layoffs	level
JTS00000000LDL	2014	M04	04/1/2014	1701	layoffs	level
JTS00000000LDL	2014	M05	05/1/2014	1575	layoffs	level
JTS00000000LDR	2000	M12	12/1/2000	1.4	layoffs	rate
JTS00000000LDR	2001	M01	01/1/2001	1.6	layoffs	rate
JTS00000000LDR	2001	M02	02/1/2001	1.4	layoffs	rate
JTS00000000LDR	2001	M03	03/1/2001	1.6	layoffs	rate
JTS00000000LDR	2001	M04	04/1/2001	1.5	layoffs	rate
JTS00000000LDR	2001	M05	05/1/2001	1.5	layoffs	rate
JTS00000000LDR	2001	M06	06/1/2001	1.5	layoffs	rate
JTS00000000LDR	2001	M07	07/1/2001	1.5	layoffs	rate
JTS00000000LDR	2001	M08	08/1/2001	1.4	layoffs	rate
JTS00000000LDR	2001	M09	09/1/2001	1.6	layoffs	rate
JTS00000000LDR	2001	M10	10/1/2001	1.7	layoffs	rate
JTS00000000LDR	2001	M11	11/1/2001	1.6	layoffs	rate
JTS00000000LDR	2001	M12	12/1/2001	1.4	layoffs	rate
JTS00000000LDR	2002	M01	01/1/2002	1.4	layoffs	rate
JTS00000000LDR	2002	M02	02/1/2002	1.5	layoffs	rate
JTS00000000LDR	2002	M03	03/1/2002	1.4	layoffs	rate
JTS00000000LDR	2002	M04	04/1/2002	1.5	layoffs	rate
JTS00000000LDR	2002	M05	05/1/2002	1.5	layoffs	rate
JTS00000000LDR	2002	M06	06/1/2002	1.4	layoffs	rate
JTS00000000LDR	2002	M07	07/1/2002	1.5	layoffs	rate
JTS00000000LDR	2002	M08	08/1/2002	1.4	layoffs	rate
JTS00000000LDR	2002	M09	09/1/2002	1.4	layoffs	rate
JTS00000000LDR	2002	M10	10/1/2002	1.4	layoffs	rate
JTS00000000LDR	2002	M11	11/1/2002	1.5	layoffs	rate
JTS00000000LDR	2002	M12	12/1/2002	1.5	layoffs	rate
JTS00000000LDR	2003	M01	01/1/2003	1.5	layoffs	rate
JTS00000000LDR	2003	M02	02/1/2003	1.5	layoffs	rate
JTS00000000LDR	2003	M03	03/1/2003	1.4	layoffs	rate
JTS00000000LDR	2003	M04	04/1/2003	1.6	layoffs	rate
JTS00000000LDR	2003	M05	05/1/2003	1.5	layoffs	rate
JTS00000000LDR	2003	M06	06/1/2003	1.6	layoffs	rate
JTS00000000LDR	2003	M07	07/1/2003	1.6	layoffs	rate
JTS00000000LDR	2003	M08	08/1/2003	1.5	layoffs	rate
JTS00000000LDR	2003	M09	09/1/2003	1.5	layoffs	rate
JTS00000000LDR	2003	M10	10/1/2003	1.4	layoffs	rate
JTS00000000LDR	2003	M11	11/1/2003	1.4	layoffs	rate
JTS00000000LDR	2003	M12	12/1/2003	1.5	layoffs	rate
JTS00000000LDR	2004	M01	01/1/2004	1.5	layoffs	rate
JTS00000000LDR	2004	M02	02/1/2004	1.4	layoffs	rate
JTS00000000LDR	2004	M03	03/1/2004	1.4	layoffs	rate
JTS00000000LDR	2004	M04	04/1/2004	1.5	layoffs	rate
JTS00000000LDR	2004	M05	05/1/2004	1.4	layoffs	rate
JTS00000000LDR	2004	M06	06/1/2004	1.4	layoffs	rate
JTS00000000LDR	2004	M07	07/1/2004	1.4	layoffs	rate
JTS00000000LDR	2004	M08	08/1/2004	1.5	layoffs	rate
JTS00000000LDR	2004	M09	09/1/2004	1.4	layoffs	rate
JTS00000000LDR	2004	M10	10/1/2004	1.4	layoffs	rate
JTS00000000LDR	2004	M11	11/1/2004	1.5	layoffs	rate
JTS00000000LDR	2004	M12	12/1/2004	1.5	layoffs	rate
JTS00000000LDR	2005	M01	01/1/2005	1.4	layoffs	rate
JTS00000000LDR	2005	M02	02/1/2005	1.4	layoffs	rate
JTS00000000LDR	2005	M03	03/1/2005	1.5	layoffs	rate
JTS00000000LDR	2005	M04	04/1/2005	1.4	layoffs	rate
JTS00000000LDR	2005	M05	05/1/2005	1.4	layoffs	rate
JTS00000000LDR	2005	M06	06/1/2005	1.5	layoffs	rate
