realDate,iNSA,iSeasonality,iSA,iMonth,cNSA,cSeasonality,cSA,cMonth,year,date,week,avgSeasonality
12/18/1971,329000,122.5,269000,281500,2147000,101.8,2109000,2105500,1971,12/18/2014,51,118.83125
12/25/1971,340000,139.7,244000,273000,2245000,110.2,2037000,2087000,1971,12/25/2014,52,135.4645833333
01/01/1972,405000,145.4,279000,268000,2485000,128.5,1934000,2041250,1972,01/01/2014,1,148.5
01/08/1972,479000,162.4,295000,271750,2529000,130.9,1931000,2002750,1972,01/08/2014,2,180.9125
01/15/1972,395000,158.4,250000,267000,2527000,131.4,1923000,1956250,1972,01/15/2014,3,154.50625
01/22/1972,347000,132.2,263000,271750,2516000,132,1907000,1923750,1972,01/22/2014,4,121.3145833333
01/29/1972,326000,121.3,269000,269250,2529000,131.7,1921000,1920500,1972,01/29/2014,5,117.7895833333
02/05/1972,342000,123.9,276000,264500,2506000,129.1,1941000,1923000,1972,02/05/2014,6,118.0770833333
02/12/1972,318000,119.9,266000,268500,2551000,130.2,1960000,1932250,1972,02/12/2014,7,107.6958333333
02/19/1972,279000,108.1,258000,267250,2470000,129.9,1902000,1931000,1972,02/19/2014,8,99.5791666667
02/26/1972,252000,99.1,254000,263500,2474000,130,1903000,1926500,1972,02/26/2014,9,98.6265306122
03/04/1972,263000,102.5,257000,258750,2413000,126.7,1905000,1917500,1972,03/04/2014,10,100.6916666667
03/11/1972,257000,97.5,264000,258250,2360000,123.8,1906000,1904000,1972,03/11/2014,11,94.76875
03/18/1972,241000,91,266000,260250,2298000,120.5,1907000,1905250,1972,03/18/2014,12,90.3145833333
03/25/1972,231000,87.8,264000,262750,2203000,117.4,1877000,1898750,1972,03/25/2014,13,87.2958333333
04/01/1972,224000,86.9,258000,263000,2176000,113.7,1913000,1900750,1972,04/01/2014,14,90.8916666667
04/08/1972,271000,99.1,274000,265500,2116000,110.8,1910000,1901750,1972,04/08/2014,15,100.3458333333
04/15/1972,237000,91.5,259000,263750,2048000,108.3,1891000,1897750,1972,04/15/2014,16,91.0125
04/22/1972,223000,86.4,259000,262500,1966000,106,1855000,1892250,1972,04/22/2014,17,88.7520833333
04/29/1972,214000,81,265000,264250,1890000,101.1,1870000,1881500,1972,04/29/2014,18,85.18125
05/06/1972,234000,86.6,271000,263500,1836000,97,1893000,1877250,1972,05/06/2014,19,88.0708333333
05/13/1972,218000,81.9,266000,265250,1770000,94.5,1874000,1873000,1972,05/13/2014,20,83.71875
05/20/1972,210000,79,267000,267250,1731000,92.9,1863000,1875000,1972,05/20/2014,21,83.2770833333
05/27/1972,209000,78.6,267000,267750,1664000,88.9,1871000,1875250,1972,05/27/2014,22,80.88125
06/03/1972,198000,75.3,264000,266000,1673000,90.1,1857000,1866250,1972,06/03/2014,23,84.76875
06/10/1972,224000,83.7,268000,266500,1637000,87.5,1870000,1865250,1972,06/10/2014,24,89.4979166667
06/17/1972,227000,82.8,275000,268500,1619000,87.3,1855000,1863250,1972,06/17/2014,25,88.6270833333
06/24/1972,240000,84.2,286000,273250,1633000,87.3,1871000,1863250,1972,06/24/2014,26,90.2958333333
07/01/1972,327000,93.7,350000,294750,1645000,85,1935000,1882750,1972,07/01/2014,27,102.0479166667
07/08/1972,364000,122.9,297000,302000,1834000,92.8,1977000,1909500,1972,07/08/2014,28,122.8708333333
07/15/1972,367000,115.6,318000,312750,1848000,94.9,1947000,1932500,1972,07/15/2014,29,115.3395833333
07/22/1972,299000,108.7,276000,310250,1835000,93.5,1962000,1955250,1972,07/22/2014,30,101.0583333333
07/29/1972,266000,108.2,247000,284500,1796000,93.2,1928000,1953500,1972,07/29/2014,31,93.5145833333
08/05/1972,256000,102.9,250000,272750,1705000,91.9,1855000,1923000,1972,08/05/2014,32,92.3583333333
08/12/1972,220000,89.6,246000,254750,1633000,90.1,1812000,1889250,1972,08/12/2014,33,83.7666666667
08/19/1972,203000,79.4,256000,249750,1554000,86.6,1794000,1847250,1972,08/19/2014,34,79.9625
08/26/1972,195000,74.5,262000,253500,1500000,83.7,1792000,1813250,1972,08/26/2014,35,77.5104166667
09/02/1972,192000,74.7,258000,255500,1433000,78,1838000,1809000,1972,09/02/2014,36,77.93125
09/09/1972,178000,68.7,259000,258750,1447000,80.3,1802000,1806500,1972,09/09/2014,37,75.3979166667
09/16/1972,196000,76.2,258000,259250,1388000,77.1,1799000,1807750,1972,09/16/2014,38,79.9854166667
09/23/1972,193000,75.9,255000,257500,1369000,76.4,1791000,1807500,1972,09/23/2014,39,78.0541666667
09/30/1972,192000,76.7,251000,255750,1340000,76,1763000,1788750,1972,09/30/2014,40,81.9541666667
10/07/1972,233000,88.9,263000,256750,1330000,75.1,1771000,1781000,1972,10/07/2014,41,93.88125
10/14/1972,202000,80.8,250000,254750,1366000,77.6,1760000,1771250,1972,10/14/2014,42,83.7458333333
10/21/1972,214000,83.4,257000,255250,1342000,77.4,1733000,1756750,1972,10/21/2014,43,89.5875
10/28/1972,196000,84.1,234000,251000,1383000,79,1750000,1753500,1972,10/28/2014,44,91.0604166667
11/04/1972,242000,94.9,255000,249000,1377000,80,1722000,1741250,1972,11/04/2014,45,101.4520833333
11/11/1972,236000,97.5,242000,247000,1457000,83.9,1736000,1735250,1972,11/11/2014,46,95.6854166667
11/18/1972,280000,103.5,271000,250500,1445000,83.7,1727000,1733750,1972,11/18/2014,47,108.5583333333
11/25/1972,238000,101.4,235000,250750,1620000,92.9,1743000,1732000,1972,11/25/2014,48,96.8895833333
12/02/1972,268000,119,226000,243500,1607000,95.9,1676000,1720500,1972,12/02/2014,49,128.0395833333
12/09/1972,317000,126.1,252000,246000,1678000,99.8,1681000,1706750,1972,12/09/2014,50,120.1020833333
12/16/1972,323000,122.8,263000,244000,1789000,101.9,1756000,1714000,1972,12/16/2014,51,118.83125
12/23/1972,327000,132.7,246000,246750,1759000,103.6,1697000,1702500,1972,12/23/2014,52,135.4645833333
12/30/1972,338000,150.7,225000,246500,2026000,121.9,1663000,1699250,1972,12/30/2014,1,148.5
01/06/1973,345000,152.9,226000,240000,2121000,131.2,1617000,1683250,1973,01/06/2014,2,180.9125
01/13/1973,412000,168.6,245000,235500,2170000,130.7,1660000,1659250,1973,01/13/2014,3,154.50625
01/20/1973,324000,141.5,229000,231250,2122000,132,1607000,1636750,1973,01/20/2014,4,121.3145833333
01/27/1973,267000,124.6,214000,228500,2111000,131.9,1601000,1621250,1973,01/27/2014,5,117.7895833333
02/03/1973,285000,124.9,228000,229000,2079000,130.3,1596000,1616000,1973,02/03/2014,6,118.0770833333
02/10/1973,276000,122.5,226000,224250,2063000,129.5,1594000,1599500,1973,02/10/2014,7,107.6958333333
02/17/1973,242000,112.1,216000,221000,2061000,130.3,1582000,1593250,1973,02/17/2014,8,99.5791666667
02/24/1973,220000,101.5,218000,222000,2081000,131.5,1582000,1588500,1973,02/24/2014,9,98.6265306122
03/03/1973,233000,103.9,225000,221250,2018000,127.8,1579000,1584250,1973,03/03/2014,10,100.6916666667
03/10/1973,227000,99.5,229000,222000,1977000,124.8,1584000,1581750,1973,03/10/2014,11,94.76875
03/17/1973,212000,93.2,228000,225000,1924000,121.9,1578000,1580750,1973,03/17/2014,12,90.3145833333
03/24/1973,209000,90.1,232000,228500,1855000,118.7,1562000,1575750,1973,03/24/2014,13,87.2958333333
03/31/1973,193000,87.3,222000,227750,1790000,115.7,1547000,1567750,1973,03/31/2014,14,90.8916666667
04/07/1973,244000,98.8,247000,232250,1742000,112.3,1552000,1559750,1973,04/07/2014,15,100.3458333333
04/14/1973,212000,92.4,230000,232750,1684000,109.4,1539000,1550000,1973,04/14/2014,16,91.0125
04/21/1973,211000,87,243000,235500,1681000,106.9,1573000,1552750,1973,04/21/2014,17,88.7520833333
04/28/1973,194000,82.5,236000,239000,1595000,102.9,1551000,1553750,1973,04/28/2014,18,85.18125
05/05/1973,214000,86.3,248000,239250,1539000,98.6,1560000,1555750,1973,05/05/2014,19,88.0708333333
05/12/1973,198000,83.3,238000,241250,1497000,96.2,1557000,1560250,1973,05/12/2014,20,83.71875
05/19/1973,189000,79.9,237000,239750,1465000,94.4,1553000,1555250,1973,05/19/2014,21,83.2770833333
05/26/1973,190000,80.2,238000,240250,1407000,89.8,1567000,1559250,1973,05/26/2014,22,80.88125
06/02/1973,173000,75,232000,236250,1426000,91.7,1556000,1558250,1973,06/02/2014,23,84.76875
06/09/1973,210000,85.4,246000,238250,1391000,89,1563000,1559750,1973,06/09/2014,24,89.4979166667
06/16/1973,198000,83.8,237000,238250,1399000,88.8,1576000,1565500,1973,06/16/2014,25,88.6270833333
06/23/1973,206000,85.6,242000,239250,1389000,88.5,1570000,1566250,1973,06/23/2014,26,90.2958333333
06/30/1973,215000,90.7,237000,240500,1346000,85.7,1571000,1570000,1973,06/30/2014,27,102.0479166667
07/07/1973,309000,124.8,248000,241000,1494000,93.1,1605000,1580500,1973,07/07/2014,28,122.8708333333
07/14/1973,270000,116.4,232000,239750,1536000,95.7,1605000,1587750,1973,07/14/2014,29,115.3395833333
07/21/1973,259000,107.7,241000,239500,1496000,93.9,1594000,1593750,1973,07/21/2014,30,101.0583333333
07/28/1973,265000,106.4,250000,242750,1495000,93.3,1603000,1601750,1973,07/28/2014,31,93.5145833333
08/04/1973,262000,102.5,256000,244750,1501000,91.9,1633000,1608750,1973,08/04/2014,32,92.3583333333
08/11/1973,238000,90.1,265000,253000,1515000,90.2,1679000,1627250,1973,08/11/2014,33,83.7666666667
08/18/1973,207000,80.2,258000,257250,1457000,87.1,1672000,1646750,1973,08/18/2014,34,79.9625
08/25/1973,190000,75,254000,258250,1409000,84.1,1675000,1664750,1973,08/25/2014,35,77.5104166667
09/01/1973,180000,74.7,242000,254750,1325000,78.8,1681000,1676750,1973,09/01/2014,36,77.93125
09/08/1973,177000,70.4,252000,251500,1354000,80.2,1688000,1679000,1973,09/08/2014,37,75.3979166667
09/15/1973,186000,76.3,245000,248250,1297000,77.8,1666000,1677500,1973,09/15/2014,38,79.9854166667
09/22/1973,187000,76.1,246000,246250,1276000,77,1658000,1673250,1973,09/22/2014,39,78.0541666667
09/29/1973,191000,76.8,249000,248000,1270000,76.6,1658000,1667500,1973,09/29/2014,40,81.9541666667
10/06/1973,210000,88.9,236000,244000,1252000,75.6,1657000,1659750,1973,10/06/2014,41,93.88125
10/13/1973,207000,84.2,246000,244250,1303000,77.6,1679000,1663000,1973,10/13/2014,42,83.7458333333
10/20/1973,208000,83.7,249000,245000,1284000,78,1646000,1660000,1973,10/20/2014,43,89.5875
10/27/1973,200000,85.2,235000,241500,1332000,79.5,1675000,1664250,1973,10/27/2014,44,91.0604166667
11/03/1973,230000,93.7,246000,244000,1339000,80.3,1669000,1667250,1973,11/03/2014,45,101.4520833333
11/10/1973,277000,98.6,282000,253000,1419000,83.4,1702000,1673000,1973,11/10/2014,46,95.6854166667
11/17/1973,261000,102.9,254000,254250,1430000,84.2,1698000,1686000,1973,11/17/2014,47,108.5583333333
11/24/1973,237000,102,233000,253750,1600000,91.2,1755000,1706000,1973,11/24/2014,48,96.8895833333
12/01/1973,299000,116.9,256000,256250,1630000,96.4,1692000,1711750,1973,12/01/2014,49,128.0395833333
12/08/1973,345000,130.2,266000,252250,1715000,99.9,1717000,1715500,1973,12/08/2014,50,120.1020833333
12/15/1973,340000,125.1,272000,256750,1821000,102.4,1779000,1735750,1973,12/15/2014,51,118.83125
12/22/1973,429000,131.8,326000,280000,1872000,102,1836000,1756000,1973,12/22/2014,52,135.4645833333
12/29/1973,461000,153.8,300000,291000,2160000,119.7,1805000,1784250,1973,12/29/2014,1,148.5
01/05/1974,405000,150.8,269000,291750,2523000,130.5,1934000,1838500,1974,01/05/2014,1,148.5
01/12/1974,584000,171.8,340000,308750,2529000,129.7,1949000,1881000,1974,01/12/2014,2,180.9125
01/19/1974,465000,145,321000,307500,2618000,131.2,1995000,1920750,1974,01/19/2014,3,154.50625
01/26/1974,373000,128.2,291000,305250,2567000,131.7,1950000,1957000,1974,01/26/2014,4,121.3145833333
02/02/1974,381000,126.3,302000,313500,2558000,130.3,1963000,1964250,1974,02/02/2014,5,117.7895833333
02/09/1974,459000,124.3,369000,320750,2604000,129.6,2010000,1979500,1974,02/09/2014,6,118.0770833333
02/16/1974,352000,113.4,311000,318250,2656000,129.6,2049000,1993000,1974,02/16/2014,7,107.6958333333
02/23/1974,296000,101.6,292000,318500,2676000,132,2027000,2012250,1974,02/23/2014,8,99.5791666667
03/02/1974,313000,104.1,301000,318250,2590000,128.2,2020000,2026500,1974,03/02/2014,9,98.6265306122
03/09/1974,310000,101.7,305000,302250,2577000,125.4,2054000,2037500,1974,03/09/2014,10,100.6916666667
03/16/1974,293000,93.2,315000,303250,2533000,122.5,2068000,2042250,1974,03/16/2014,11,94.76875
03/23/1974,285000,91,314000,308750,2477000,119.4,2074000,2054000,1974,03/23/2014,12,90.3145833333
03/30/1974,279000,86.5,323000,314250,2404000,116.6,2062000,2064500,1974,03/30/2014,13,87.2958333333
04/06/1974,288000,97.4,296000,312000,2327000,112.7,2066000,2067500,1974,04/06/2014,14,90.8916666667
04/13/1974,278000,93.8,297000,307500,2274000,109.7,2072000,2068500,1974,04/13/2014,15,100.3458333333
04/20/1974,256000,86.7,296000,303000,2227000,107,2081000,2070250,1974,04/20/2014,16,91.0125
04/27/1974,235000,83.3,283000,293000,2111000,103.2,2045000,2066000,1974,04/27/2014,17,88.7520833333
05/04/1974,243000,84.8,287000,290750,2038000,99.1,2056000,2063500,1974,05/04/2014,18,85.18125
05/11/1974,249000,84.3,296000,290500,1977000,96.8,2041000,2055750,1974,05/11/2014,19,88.0708333333
05/18/1974,238000,79.8,298000,291000,1943000,94.7,2053000,2048750,1974,05/18/2014,20,83.71875
05/25/1974,246000,79.8,309000,297500,1855000,90.2,2057000,2051750,1974,05/25/2014,21,83.2770833333
06/01/1974,209000,75.3,278000,295250,1898000,91.3,2079000,2057500,1974,06/01/2014,22,80.88125
06/08/1974,267000,85.1,314000,299750,1854000,89.7,2067000,2064000,1974,06/08/2014,23,84.76875
06/15/1974,255000,84.4,303000,301000,1867000,89.1,2095000,2074500,1974,06/15/2014,24,89.4979166667
06/22/1974,266000,86.5,308000,300750,1833000,88.7,2066000,2076750,1974,06/22/2014,25,88.6270833333
06/29/1974,285000,87.9,325000,312500,1783000,86,2074000,2075500,1974,06/29/2014,26,90.2958333333
07/06/1974,350000,112.8,311000,311750,1994000,92.3,2160000,2098750,1974,07/06/2014,27,102.0479166667
07/13/1974,351000,115.7,304000,312000,2039000,96,2125000,2106250,1974,07/13/2014,28,122.8708333333
07/20/1974,325000,107.3,303000,310750,1985000,94.1,2109000,2117000,1974,07/20/2014,29,115.3395833333
07/27/1974,333000,104.3,320000,309500,1949000,93,2097000,2122750,1974,07/27/2014,30,101.0583333333
08/03/1974,340000,101.6,335000,315500,1971000,91.8,2147000,2119500,1974,08/03/2014,31,93.5145833333
08/10/1974,318000,91.8,347000,326250,1961000,90.3,2171000,2131000,1974,08/10/2014,32,92.3583333333
08/17/1974,269000,81,332000,333500,1899000,87.6,2168000,2145750,1974,08/17/2014,33,83.7666666667
08/24/1974,260000,76,343000,339250,1836000,84.5,2172000,2164500,1974,08/24/2014,34,79.9625
08/31/1974,259000,74.2,350000,343000,1763000,79.7,2211000,2180500,1974,08/31/2014,35,77.5104166667
09/07/1974,253000,72.4,350000,343750,1815000,80.1,2265000,2204000,1974,09/07/2014,36,77.93125
09/14/1974,271000,76,357000,350000,1786000,78.5,2274000,2230500,1974,09/14/2014,37,75.3979166667
09/21/1974,283000,76.7,370000,356750,1757000,77.3,2273000,2255750,1974,09/21/2014,38,79.9854166667
09/28/1974,279000,76.3,366000,360750,1772000,76.8,2306000,2279500,1974,09/28/2014,39,78.0541666667
10/05/1974,325000,87.5,371000,366000,1792000,75.9,2360000,2303250,1974,10/05/2014,40,81.9541666667
10/12/1974,358000,86.9,413000,380000,1857000,77.5,2396000,2333750,1974,10/12/2014,41,93.88125
10/19/1974,324000,83.4,389000,384750,1980000,78.6,2519000,2395250,1974,10/19/2014,42,83.7458333333
10/26/1974,357000,86.4,414000,396750,2005000,79.6,2520000,2448750,1974,10/26/2014,43,89.5875
11/02/1974,375000,92.6,406000,405500,2104000,80.2,2623000,2514500,1974,11/02/2014,44,91.0604166667
11/09/1974,435000,98.8,441000,412500,2229000,82.6,2699000,2590250,1974,11/09/2014,45,101.4520833333
11/16/1974,450000,100.3,449000,427500,2437000,85.1,2862000,2676000,1974,11/16/2014,46,95.6854166667
11/23/1974,532000,102.8,518000,453500,2437000,88.7,2748000,2733000,1974,11/23/2014,47,108.5583333333
11/30/1974,524000,110.5,474000,470500,2973000,96.4,3086000,2848750,1974,11/30/2014,48,96.8895833333
12/07/1974,693000,131.2,528000,492250,3152000,99.2,3178000,2968500,1974,12/07/2014,49,128.0395833333
12/14/1974,637000,125.1,510000,507500,3354000,101.9,3291000,3075750,1974,12/14/2014,50,120.1020833333
12/21/1974,677000,130,521000,508250,3322000,100.7,3300000,3213750,1974,12/21/2014,51,118.83125
12/28/1974,813000,151.5,537000,524000,3951000,116.3,3396000,3291250,1974,12/28/2014,52,135.4645833333
01/04/1975,681000,149.3,456000,506000,4603000,129.5,3554000,3385250,1975,01/04/2014,1,148.5
01/11/1975,969000,174.9,554000,517000,4582000,128.8,3557000,3451750,1975,01/11/2014,2,180.9125
01/18/1975,850000,147.9,575000,530500,4769000,130.4,3658000,3541250,1975,01/18/2014,3,154.50625
01/25/1975,729000,131.4,555000,535000,4871000,131.4,3708000,3619250,1975,01/25/2014,4,121.3145833333
02/01/1975,699000,125.1,559000,560750,4874000,130.4,3738000,3665250,1975,02/01/2014,5,117.7895833333
02/08/1975,691000,126.9,545000,558500,4995000,129.6,3856000,3740000,1975,02/08/2014,6,118.0770833333
02/15/1975,608000,114.8,530000,547250,5037000,130.4,3863000,3791250,1975,02/15/2014,7,107.6958333333
02/22/1975,567000,104.2,544000,544500,5229000,131.7,3969000,3856500,1975,02/22/2014,8,99.5791666667
03/01/1975,568000,104.1,546000,541250,5173000,128.6,4023000,3927750,1975,03/01/2014,9,98.6265306122
03/08/1975,569000,103.3,551000,542750,5206000,125.5,4147000,4000500,1975,03/08/2014,10,100.6916666667
03/15/1975,494000,93.2,531000,543000,5141000,122.6,4195000,4083500,1975,03/15/2014,11,94.76875
03/22/1975,499000,90.8,550000,544500,5021000,119.5,4201000,4141500,1975,03/22/2014,12,90.3145833333
03/29/1975,477000,86,555000,546750,5020000,116.5,4310000,4213250,1975,03/29/2014,13,87.2958333333
04/05/1975,505000,94.2,537000,543250,4959000,112,4428000,4283500,1975,04/05/2014,14,90.8916666667
04/12/1975,496000,95.5,520000,540500,4867000,109.4,4449000,4347000,1975,04/12/2014,15,100.3458333333
04/19/1975,456000,85.9,531000,535750,4783000,106.4,4497000,4421000,1975,04/19/2014,16,91.0125
04/26/1975,429000,83.8,513000,525250,4657000,103,4520000,4473500,1975,04/26/2014,17,88.7520833333
05/03/1975,420000,83.4,505000,517250,4559000,99,4604000,4517500,1975,05/03/2014,18,85.18125
05/10/1975,432000,85.4,507000,514000,4439000,96.6,4597000,4554500,1975,05/10/2014,19,88.0708333333
05/17/1975,410000,79.9,514000,509750,4339000,94.5,4592000,4578250,1975,05/17/2014,20,83.71875
05/24/1975,391000,79.5,493000,504750,4039000,90.5,4461000,4563500,1975,05/24/2014,21,83.2770833333
05/31/1975,360000,75.9,475000,497250,4195000,90.5,4637000,4571750,1975,05/31/2014,22,80.88125
06/07/1975,443000,83.8,529000,502750,4048000,90.3,4484000,4543500,1975,06/07/2014,23,84.76875
06/14/1975,422000,85,497000,498500,4033000,89.1,4529000,4527750,1975,06/14/2014,24,89.4979166667
06/21/1975,428000,86.3,497000,499500,3904000,88.6,4406000,4514000,1975,06/21/2014,25,88.6270833333
06/28/1975,407000,88.7,459000,495500,3525000,86.2,4090000,4377250,1975,06/28/2014,26,90.2958333333
07/05/1975,460000,108.7,423000,469000,3859000,91,4239000,4316000,1975,07/05/2014,27,102.0479166667
07/12/1975,517000,116.2,446000,456250,3906000,96.3,4057000,4198000,1975,07/12/2014,28,122.8708333333
07/19/1975,481000,108.1,445000,443250,3998000,95,4208000,4148500,1975,07/19/2014,29,115.3395833333
07/26/1975,471000,103.9,454000,442000,3801000,93.3,4075000,4144750,1975,07/26/2014,30,101.0583333333
08/02/1975,462000,102,454000,449750,3708000,92.4,4015000,4088750,1975,08/02/2014,31,93.5145833333
08/09/1975,429000,93.5,459000,453000,3655000,90.7,4028000,4081500,1975,08/09/2014,32,92.3583333333
08/16/1975,367000,82.7,444000,452750,3476000,88.4,3934000,4013000,1975,08/16/2014,33,83.7666666667
08/23/1975,353000,77.3,457000,453500,3366000,85.4,3940000,3979250,1975,08/23/2014,34,79.9625
08/30/1975,332000,74.6,446000,451500,3134000,81.3,3854000,3939000,1975,08/30/2014,35,77.5104166667
09/06/1975,331000,74.1,447000,448500,3182000,80.2,3969000,3924250,1975,09/06/2014,36,77.93125
09/13/1975,341000,74.9,456000,451500,3092000,79.7,3880000,3910750,1975,09/13/2014,37,75.3979166667
09/20/1975,336000,77.6,433000,445500,3025000,78,3880000,3895750,1975,09/20/2014,38,79.9854166667
09/27/1975,342000,76.9,445000,445250,2985000,77.5,3851000,3895000,1975,09/27/2014,39,78.0541666667
10/04/1975,365000,85.7,426000,440000,2964000,76.6,3868000,3869750,1975,10/04/2014,40,81.9541666667
10/11/1975,385000,89.8,429000,433250,2840000,77.3,3675000,3818500,1975,10/11/2014,41,93.88125
10/18/1975,332000,82.3,404000,426000,2962000,79.6,3720000,3778500,1975,10/18/2014,42,83.7458333333
